38.44,27.86,4.25,31.41,23.14,-18,43,-9.95,-3,8.71
12.54,7,11.74,7.7,-6,-4.7,33,-7.3,20.96,24
32.51,39.2,19,-3.94,3.33,65,37.27,-2,5,-7
15,-7.24,-9.92,13,14.55,-6.8,73,44,66,17.39
17.42,6,63,2.32,53,15,-1,35.58,-11,-4.41
32,41,18.52,31,25.88,31.65,67,21.64,-12,24
76,-9,34.57,14.89,29,12.06,-4,36.82,25.26,39.38
78,74,15,37.79,64,-0.24,24.6,53,-3,19
42,17,-20,11.69,12.51,31.93,8.02,-4,-5.75,4.76
51,12.39,16,13,17.88,7,-3.69,9.1,1,2
14,-5,61,32.32,-16,0.19,12,40,6,38.85
30.23,56,1.04,30,13.9,-1.95,16,-1.37,7.69,77
12.46,32.83,-5,13.67,2.82,45,37.46,29.48,17.38,40
-1.62,36,39.2,-0.26,39.6,61,12,29,18.09,25.56
-5,35,79,58,20,0.59,69,62,26.57,0
3.51,79,31.29,-8,36.95,43,22.48,24,0.19,2.53
24.24,44,13.44,4,24.89,43,12.56,-14,16,42
35,72,14.89,7,18,25,-2.56,-19,33,59
37.12,34.48,59,21.34,55,12.08,-5.34,35.14,6.22,19.19
4,26.64,-5.66,36,-0.87,29.81,22,22.95,69,16
74,14.76,32,25.62,16.82,9,25.43,59,9,23.47
6.83,72,0.81,3.4,26.6,2.13,59,16,-4.75,22
-1.16,12.18,-3.34,29,31.22,5,15,26.73,17.55,12.96
16.36,14.36,-10,-5,23.18,18.46,26,69,-3.4,69
9,29.37,10,24.54,22.25,2,23.91,9.78,9.13,-1.32
-15,26,10.09,-17,30.03,32.59,29,7.53,-8.29,-1.16
23.62,71,5.35,-5.03,69,-8,0.6,38.59,24.73,35.25
1.28,38.72,61,33,79,37,50,3.46,73,6.94
70,8.57,22.18,22,38.92,60,32.23,29.78,24,26
11,32,47,18,3,3.5,39.39,15.44,-8.74,-1
38,14.56,38.43,-18,56,30.67,-4.91,27.82,13.95,79
-10,-2.13,23,41,41,20.25,27.81,30.22,0,32
0.59,20.06,1,2.58,37.38,12.76,17.17,69,1,-1
2.56,40,28.47,24.15,2,9.27,68,59,20.49,55
27,69,71,44,2.28,15,62,48,10.1,11
-6.26,-2.28,19.34,-6.19,33.07,37,39.06,15.69,0.98,20
-11,-6,59,20.95,31.21,11.91,21.36,19.18,49,-1.21
2.1,62,23.89,-5,72,29.48,17,59,27,24
50,77,79,37,-8.05,10.2,23.73,18.68,1.13,17.42
70,71,31.22,18.46,2,0,19,22.83,1.92,40
5,-14,21.09,4.55,29.48,61,78,4,3.58,-13
-7.93,16.93,31.33,71,32.18,3,6,-2.82,8.07,24.56
-12,18,77,23.3,1.38,58,1.81,5.51,3.67,14.79
-9,20,44,-3,8.96,64,32.4,29.32,6.63,22.52
45,0.85,43,-14,29.29,37.68,39.63,-9.45,15,7.9
45,39.26,8.87,16,72,12,57,63,12,24.12
34,6.96,-3.61,21.32,56,49,37,32.24,25.25,40
39.8,10,47,1.96,73,38,22.58,44,-5.11,37.31
64,-6,46,23.28,28.2,27.41,62,73,25,38
22.99,40,46,-2,34.66,15.48,26,26,71,39
-9.85,-9,37,38.47,35.34,-9,76,7.68,-11,-9
29.19,0,1,13,38.33,-5.02,68,-3.17,35.17,6
28,60,21.99,35,21.44,-14,39.44,-3.29,8.1,70
32,-2,54,32,65,6.22,-12,45,7,71
29.23,30.68,69,16.09,5.43,1.68,6.52,42,28.83,11
13.83,2,-9.87,7.56,45,25.75,23.42,47,-7.57,48
47,23.55,-5,65,18,3.84,74,36.63,-8.2,29.77
28.68,-0.07,5.32,38,20.78,17.26,14.07,30.43,19,34.2
69,14,59,8.71,11,10,55,12.12,-8.11,52
73,-8.16,61,23,-6.05,-16,39,69,19,-1.53
-13,32.83,-5.29,-9,26.48,24.48,41,-15,26,1.17
7.94,72,-10,33.48,21,-11,33.61,39.55,18,27.15
