9,-4.88,15.2,-5,41,24,3,-10,12.92,30
51,-9,68,35.29,46,46,16.17,-0.83,21.87,58
-10,17.09,44,29.84,-10,-4,55,55,31.73,-8.38
27.14,55,32.09,-3.2,2.61,11.01,3.23,49,48,56
5.87,6,-8.07,39.1,21.34,17,0,-13,34,58
15.74,0.22,7.64,73,23.67,27.04,31.01,63,-9,-2
24,-8.94,-5.39,30,8.26,65,14,8,33,72
-2,10.89,64,2.55,-2,24.9,8.53,27,4.74,27
0,-1,2,12.36,14.44,-0.67,39,37.23,28.55,27
15,-3.85,-7,26,71,41,31.89,-1.53,-0.87,17.95
-5,30.3,-17,24.52,-16,-5,3.97,21,-2.51,57
22.71,-5.3,54,-1,15.01,27.77,3.12,1,7.88,73
5.54,-6.1,32,25.7,-6.9,-9.3,27,10.76,52,8.04
1.81,23,33,9.39,15,15.21,-2.66,24.58,73,29.41
19.5,6,36.75,42,36.34,-6,5.46,-3,10.79,-6.17
19,-0.03,-3,15,39.62,66,-1.04,-2.85,19.51,17.67
32,62,43,52,-1,10,19.84,15.47,39.39,57
-0.73,16.43,48,11,29.82,17.87,0.05,22.05,2,6
35.46,22.34,-9.14,35,27.83,3.37,49,4.33,62,-4
44,10.7,9.37,-4,30.93,-6,68,29.19,30.23,-4
76,45,39,35.06,-4,35.9,-4.54,15.29,27,31.79
-18,9,26,29,9.53,27.07,38.57,44,3,8.15
2,2,-3.75,35,24.77,37,34.83,2.57,20.41,14.86
20.54,-8.73,17.77,37.92,-12,33.48,23,35,37.14,41
57,-6.25,55,-0.16,22.04,35.38,53,-16,-7,10.25
11.24,48,4.35,34.64,14.37,-1.58,-4,9.96,35.14,17.09
31.11,38.04,21.09,31.07,63,69,-8,-1.79,35,38.35
-4.17,1,39.67,3.67,-14,-0.2,34,0.75,20,74
3,-3,33.81,-7,23.76,13,4.66,16.03,0,13.81
32.73,-12,11.51,8.91,32.92,-1.89,-4.19,15.79,6.2,9.04
-11,31.47,79,25,71,26.82,65,59,34.76,19
30,28.49,8.01,17.83,21.29,8.2,26,16,20,7
36.29,-0.28,24.12,2.44,6.97,31.86,12,28.83,7.52,-8.57
32.37,-2.04,73,36,33.56,17,27,-9.41,10,-18
-11,51,1,37.98,30.92,25,-5.33,-7.33,-1.02,7.91
16.27,35,35,35.83,0.89,3,-7.67,28.56,28.08,-4.79
-6.83,16.05,21.88,-1,5,29.72,29,-3,41,51
50,21,30,34.73,41,36,20,38,31.76,25.73
24.37,60,-2.92,-8.42,36.28,4.58,2.93,78,46,24.22
0,0,2,8.57,42,36,69,33.66,-5,39
33.8,-3,66,-6.85,75,-7.93,24,34.7,51,7.71
-2.2,38.04,37.42,10.08,30.57,-16,30,-1.71,60,6.18
13.3,20,0,38,15,28.49,-0.48,30,-9.14,23.62
-3.2,-5.49,9.1,46,-4.06,74,-3.33,-1.01,4,-19
3,31.36,72,31.89,13.8,61,38.27,-0.7,-8.62,4.8
23.68,10.29,17.79,0.5,8,25,20,29.9,18,7
0.23,25,47,2,-8.49,68,28.71,33.62,-5.65,16
53,47,16.48,0.27,10.8,18.04,6.65,-1.67,74,38.55
17.55,17.72,33.75,24,68,0,54,30,22.64,-17
7,0.51,31.7,64,72,17.03,-15,46,4,21
48,-6,58,-4.35,-9.73,61,12.88,37.56,-5.64,47
12.83,11.77,21.33,2.29,31,39.87,20.48,21.39,16.21,76
2,10.88,30.59,37.96,22,25,8.51,48,41,-9
18,63,37.96,23.58,26,-8.72,38,26.12,41,23.95
-6.07,7,31.17,11.82,5.26,5.06,60,10,23,30.99
-10,20.89,33.86,26.36,55,10,-20,18.17,-4,3.77
40,-10,68,6.95,25,27.68,20,-6.78,22,16.9
54,6.26,24,45,29.42,-18,33,20,12.35,60
58,54,38,-7,-4,31,13.89,70,68,6.47
