48,80,58.9,-15,37.63,79,-15.73,57,81,23
64.23,137,35,71.95,110,10,148,27,7,-11
0,-11.72,-10,117,129,-20.7,145,-39,13,38.13
26,17,121,0.17,59,-14,63.71,-17,1.88,-23.01
3,-27,-31,-42,-14,40,-18,3,17,36.91
55,129,63.9,20.92,1.77,12,20.06,-4.6,-35,-14.7
63.5,35.12,49.24,49.24,-26,31.83,7.3,32.12,4.65,27
114,116,86,69.2,131,72.4,23,-10,139,76
137,16,-7,-19,110,72,-10,74,-18.33,47.09
13,16.65,-15.16,81,134,43.31,104,25,108,-31
22,-35,-4.16,39,4.4,127,97,82,71,139
-10.67,-33,-23.69,-48,-18,58,-13,32,119,28.72
-18,71.81,1.99,-42,42.96,76,61.8,23,26,12.77
-10.67,24,47,19.54,9,77,13.33,3.44,-34,33.68
-23.37,137,-23,55,50,0,67,-13,21,-8
61,133,41.42,72.09,40.54,26,12.94,140,20.24,65.76
42.1,45.8,55.37,70,31,110,-14,86,-14,69.73
33,11.27,86,-2,-47,0.73,59.43,74.97,11.21,51
33.97,71.57,-11,-21,23.41,-23.4,146,14.86,9,51.54
-18,71.83,13,23,31.08,85,-5,4.74,105,0.81
70,83,70,6.56,-29,9.14,9.14,3.73,-24.7,37
-40,68,-29,-18.82,138,104,8,36,147,0.34
129,102,-10.24,112,40.65,24.8,53,80,118,70.27
3.54,132,-6.65,-11,13,26,-2,-28,35.13,72.28
45.02,113,13.65,5.92,45.16,147,148,-2.09,84,52.77
37,62,88,58.25,104,89,29.23,21,96,41
94,-19.4,-11,-48,-9,-8.49,-7.2,-23.87,-8.11,15
57.23,54.4,48.96,6.68,11.79,100,2.4,126,95,113
110,-29,10.91,24,15,-13,9.1,-11.31,-9.91,14.73
26.56,95,85,71,-30,55,-47,78,-14,17
-8.69,90,36,16.94,85,44,45.04,-24.56,118,37
-11.3,-49,24,105,47,52.23,84,83,67.87,-26
31,-5.94,72.09,36.44,3.86,-18.36,56.4,14.08,69,-0.23
22,9.09,55.42,14.33,97,1,35,22.62,66,1.28
93,35,-50,51,-14,144,-8,111,17,-9.21
19.66,144,-42,-46,-21.18,47.49,16.04,65.44,15.27,98
38,50.83,24.22,-0.16,52.08,28.93,25,21,18.27,-4
18,41.71,0.06,6,39,46.81,5.26,-17.57,-2.78,1.14
29,-17.75,68,-6.68,-28,89,112,41.78,-48,97
54,37.53,-18,77,-29,-36,40.71,124,139,-49
107,144,37,77,40.82,64.17,20.24,23,-11.85,86
15.94,142,23.41,-4.67,125,-4.51,-12,-33,-22.33,42
