76,8,-29,-16.13,-9.55,75,-9,97,-13.38,105,39.46,114,79,63.73,26.65
95,8,56,139,64,55.18,-1.38,43.92,18,61,103,-19,58,149,133
76,141,62.01,24.28,120,28,2.32,46.24,-39,101,-26,44.87,67.03,82,67
-48,-3,39.37,118,25,135,116,49,120,-38,108,15,140,15,-2
66,51.22,20,5,22.22,56,-1,28.76,26,107,71,6.06,-2,46,54.55
91,-23.81,44.45,-20.55,7,80,106,135,38.51,-39,-1,149,67.09,-23.53,43
53.17,-13.13,85,2.29,-2.27,119,-19.4,17.73,85,14.74,23,9,53.1,28,-25
29,26.46,55.7,140,130,7,-38,143,66.8,74.91,24.95,37,70,37,-21.1
139,5.94,51,54.67,4,58.06,75,87,33.69,28,-18,8,15,98,3
40.79,0,88,63.26,0,0.99,67.32,-9.19,-14,9,38.82,133,17.16,-3.58,-34
30.32,-5,107,5,85,130,140,120,25.01,68.12,-8,48,-38,20,48
55.05,-1,36,50,-15,-24,31,62,103,-19,74,45.77,77,62.12,93
76,-36,-12,44.81,25,50.51,78,27.01,3,-25,-37,98,70,4.43,56.07
24,97,112,1.64,135,52,81,0.57,55.31,48.72,-17.19,-19,12,7.64,36.21
-33,-24.78,1.11,27.09,1,59.96,124,12.63,31.09,147,67.66,120,149,14.18,5
72.07,21,-37,57,72.56,89,-23,42.4,20.2,66,97,106,118,47.16,84
69.98,40,9.09,60,29,-12.11,-5.06,76,54.49,-13.4,44,-1.68,36.03,73.27,29.96
-2.88,23,21.15,41,1,-25,69.6,68.39,10,36.64,-47,39.71,92,-20.87,91
49.1,121,103,15,-2.69,-30,-1.06,44,70.27,55.3,-22,-43,28.93,-47,132
-7,40.02,21.25,52.16,41,124,56.79,31,57.05,26.96,18,26,-16.62,-19.88,28.66
-26,6,-7.4,63,132,117,-12.14,134,69.35,39.71,-36,-5.61,65.17,17,-12.33
70,114,-2,0.33,109,-13,-12.81,63,62.06,124,126,67,64.38,139,144
9,65.68,-1,35.1,-8.04,27.64,98,87,78,3.79,-21,17.33,-17.06,110,2.23
-26,-21,66.33,71.54,19,107,-8.29,109,-4.67,37.2,129,41.86,106,40,94
36,62.31,65,54,-38,134,19.91,31.91,3.93,-24.36,-37,43.38,-44,-6,30.33
-24.77,-4.75,22,104,-8.22,-19,134,62,93,103,-35,29,74.29,101,28
54.52,12.32,53.35,7.71,33.52,88,45,-36,-28,-35,-24,-17.25,43.61,133,86
100,145,63,51,-44,-49,-43,124,-26,-33,45.34,117,56,33.16,17
68,55,-24.86,-20.11,37.97,21.86,0.81,51,14,17,-41,58,110,141,68.64
100,57,35,23,30,23.26,13.87,-33,61,136,7,-33,45.13,26.39,108
11.34,67.29,-26,50,23,144,-29,17.44,111,34.16,-43,103,-18.08,-23.46,66.45
-22.23,1,-16.38,-46,-9.35,59.82,2.93,65,116,43.38,91,149,88,-15.7,149
-22.77,16,52.02,-25,131,141,0.17,46,33.65,32.09,60.72,64.4,34,50.33,60
-2,-0.08,63,-0.24,12.64,-18,90,14,16.03,63,45,127,-24.1,42.86,88
144,56.59,36,3.48,74.71,138,0,-15.22,31.03,5.77,13.04,-29,65.56,16.43,55.28
55.79,41,69.76,25,30.71,14.6,122,-22,142,-14.86,11,-27,61,39,3.49
14,26.27,46.1,74.09,142,86,40,100,45.6,77,-14.22,92,67.06,54.73,30
59.76,32.8,49,-45,78,148,58.07,44,35.78,-31,39.63,19,74,-0.57,36
26.14,29,110,15.04,-28,-8.22,-17.15,29,14.36,147,36,12.6,106,116,117
98,37,78,62.93,16.49,62,3.13,-16.54,21.27,146,26,117,29.45,54.61,32.01
49,-48,-48,49.78,122,53,-36,116,48,105,7,-23.31,-16,53,-43
-16.34,-45,74,60,76,28.36,-15,-33,-6.56,133,6,27.16,110,-14,113
130,90,68.37,-42,3.81,53.69,-17.72,70.53,70.05,27.71,-22,43.59,139,33.86,133
96,38,148,-44,44.21,4,66.51,-5,39,78,39.41,28.18,100,81,-20
-7,19.81,88,-2.96,15.31,-5.05,0,104,-2.22,67.57,-32,46.82,-20.85,143,74.54
-6.05,51.03,74.39,-19,78,131,74,82,118,30,40,46,-0.91,-25,-19.63
2,121,125,-35,54,90,118,14,84,12.02,67.65,46.2,123,143,-17
122,123,131,-15.13,-18,50.28,63,5,134,2,67,41,138,33,27
149,51.81,134,29.8,-1,-17,17.87,11.87,10,55.87,-0.23,20,78,47.55,13.91
39,39.91,16.8,33.74,53,132,23,-13.51,-27,9.04,-21.07,-9,102,74,65
-6.93,39,135,-13,39.24,24.21,79,22.14,104,20.19,47,43.36,37.99,-15.17,27
125,98,39.92,108,27,-49,148,-15.01,61,13,145,3.43,11.63,-14.94,78
37,40,35.25,89,8.31,13,-23.16,-4,56,12,26,8,95,49,48
6.76,29,13,90,22.54,-41,44.5,43,-12,30,22.82,-26,17,99,62
-46,2,73.86,37.56,-16,-10.31,18.65,62.92,128,-22.4,65,99,-47,45.63,-11.61
-4,-17,5,36,74.18,1,65.5,44,2.49,22.02,98,-16.67,148,98,8.53
132,129,22,36,34.9,37.97,-28,28.46,9.88,41.96,75,98,-4.43,55,51.93
101,-6.35,25.45,34,-21,63.17,-45,40.49,6.58,43.89,-40,55.62,-4.08,61,115
-34,-30,62,144,58,66,-24,66,92,51.16,112,58.48,-21.92,7.65,70
-8.92,36,21.4,66.68,22.07,-7,70.57,-42,24.07,54,-4,-9,25.97,98,32.39
42,95,48.91,49.86,-1.33,-43,122,-47,-41,25.05,64.04,-3,37.44,37.94,-6.15
46.25,-21,99,-23.07,31.15,29.77,-29,61.5,21.18,60.74,14.75,-14,43,90,108
29,42.77,-7,-1,-16,29,72.62,1,49.91,-15,74.57,13.27,80,17,7
23.5,32,25.72,-35,-25,38.46,8.23,3.32,61.65,64.27,-15,32.89,42.31,81,-17.27
85,96,-15.31,-13.98,16,44.43,52,26.22,35,30.24,-15.71,86,4,16.52,11.39
18.14,111,43.21,52.63,62.04,50.04,31.83,118,126,9.06,3,7,-42,36.35,37
24.51,73,86,54.47,-8.37,-6.23,91,113,73,2.8,110,42,52.43,-9,-24.69
149,-41,-20,-48,47.38,92,33,11,35,90,2.78,93,58.74,49,66.1
-17,38,110,65,-21,112,-48,-41,16,-12,62.11,84,132,29.9,-31
-7.82,112,-40,-8.61,137,-21,86,40.13,39.61,38.39,46,37.89,85,63,-19.46
-18.19,72.67,16.33,46.83,-21.56,-6,107,-20.38,6,81,70,2.27,-14.44,39.4,51.79
-3,8,-17.55,63.29,49.58,36,47.09,72,125,34,49,146,-10.39,-20.8,97
13.55,-17,-34,33,83,30.66,-23,51.76,-1,-28,-24.54,120,-27,19,3
44,61.99,50.74,9,147,21,145,-3,-6,64.02,72.21,39.59,0.85,89,113
61.19,20,86,-5.92,-24.57,69,63,3.78,30,64.82,0.87,-33,28.67,-13,-8.76
87,12.01,10,45,83,41.55,50.95,144,13.2,98,68,66.97,24.22,26,112
110,-49,145,130,103,28,49.11,29,56.52,-16,55.63,65.92,69.34,-11.74,2
-19,-4.56,17,40.05,121,49,6.51,70.9,57,16,143,61.68,70,118,-21
100,1,33.82,64.9,-21.67,42.06,43,12.08,63.35,61.51,36.94,31,-20.3,7,86
73,141,-34,-16.62,35.84,59.5,69,10,50.82,23,13,96,48,108,18.19
47.4,-9,-22.86,47,-22,-28,19.83,62.74,53,15,-14.35,-10.73,35,6.71,18.92
72.14,72,51.45,49,24.17,146,61,144,29,34,73,4.67,-1,122,48
-24.71,123,73,5,143,46.54,132,61,-19.37,119,134,58.77,-13,95,12.84
140,19.38,30.78,-50,76,121,79,141,-41,144,64.57,-11,138,2,7.19
64,29.15,32,148,14,129,0.35,83,-4,33.71,112,38.09,136,24.76,50.93
17,-50,118,18.55,53,27,104,33.06,-5.02,99,30.03,127,-24.82,75,52
31,61,5,56,11.84,6.03,104,-18,63,-1,36.15,81,59.46,49,-42
16.7,28,104,0,1.77,17,103,65.17,86,29.97,59.5,6,-21.33,72.55,-0.21
47,-0.05,71,-42,-35,148,108,-3.34,-7.92,52,121,59.1,124,41.63,116
92,123,27.45,5.51,148,-4,-15,128,113,-25,48,85,5,46.8,58
51,60,63.93,-5.92,92,64,-2.46,18.86,-3,-30,-45,139,61.71,32.42,53.92
127,49.79,24,126,37,10,84,11,4.16,64.21,70.89,126,-23,45.37,-6.71
54,22,19.23,-5,57.96,58.21,31,70,117,45.71,61,-10.45,3,-2,-46
122,68.54,63,-6.51,118,-5,-2,57.81,107,42.69,57.35,122,40,125,-1
117,-31,-23.7,13,10.63,15.71,62,-20,40,-1.4,14.4,0.75,-3.51,41.57,109
98,65,116,92,6,26.5,-23,23,13.16,54.77,52,88,36.37,72,5
7,106,121,-43,-6.07,-10.76,124,23.1,131,-26,73,33.27,-20,131,113
61,87,89,65,53.31,12.38,-13.91,143,139,-2,2,-23.19,62,86,90
39.43,24,-24.32,61.67,74,-5.93,131,38,109,48.01,22.95,-42,46.39,-17.93,132
31,74,47.34,46.15,19.64,-31,-15.46,123,-42,63,-16,-38,37,-17.58,58
66,70,117,98,116,-18.26,-28,-4.31,64,31.58,101,114,-42,82,-41
-43,-20.71,29.18,66,-21,-21,5.32,5.16,112,25.84,54,51.82,111,7.57,146
7.13,-46,-47,25.9,3,67.58,-17.84,62,142,69,-22.86,123,29.25,10.11,-10.95
-24,30,143,-7.11,68,49.1,-43,104,17,12.63,-21,61.69,105,68.17,149
20.96,-3.72,22,7.22,55.91,-23,72,82,60,138,37,-45,42.52,106,51
128,-16.27,31.42,47.72,110,100,18.08,-1.84,5,73,4,78,-20.72,147,-11
-5.01,-1,31,49.75,97,110,82,-29,98,88,57,18.96,-35,96,-2
79,31.2,35.95,6.84,49,4.78,66.02,66.46,38.66,-36,-21.01,97,13.74,8,19.07
55,115,-10.28,95,28,132,55,44,20,58.96,30.43,-48,70.47,55.41,-9.07
-24,127,104,-3,67.71,135,29.08,-8.02,33.04,148,126,-32,-23,69.47,-11
74,48.9,117,10,48,4.01,120,101,7.47,59.46,133,68,126,-24.82,8
-12.3,-19.31,96,18.37,68,-16.81,50.01,3,12.87,2.96,1,137,78,26.78,142
20,-24.49,-30,69.61,76,53.74,42.31,11,-17.89,73,105,-2,-39,-22.62,113
37,-14.01,5,27.3,-32,-21,-13.93,-1.47,-6,38,42,120,-10.45,34,78
40.03,0,64.45,55,34,61.61,-5,-49,92,-19.36,17.9,115,-50,80,26
22.54,49,-6.73,-6.58,142,-9.04,23.23,40.66,-43,104,124,126,148,42,96
-27,83,47,49.23,10.75,14.04,111,13.5,82,7.77,91,22.63,33.42,62.25,116
34.96,59,38,53,57.6,67.98,46,43,87,69,-15.49,76,-20.89,-2,-24
7,143,114,32,132,49.02,146,59,77,-42,6,56.71,121,139,-18
63.31,34.36,83,26,41,26,8.92,6,34,-46,88,10,20.05,-27,96
64.57,28.08,-50,-37,37,53.24,19,-18,-16.23,-6.28,31.34,77,-13,62,0.8
82,-20.17,145,-8,68.28,-20.95,-31,9,141,115,130,36.79,-25,-12.3,-39
134,-20.38,144,14,34.98,4,-45,-19.84,-35,47,73.23,99,-13,50,103
-16.61,61.36,75,-22.04,61.36,10.02,-25,134,-30,39,133,32.28,23.07,4,69.19
69,56,82,67,65,-38,38,95,-6.44,14,8.49,135,-29,-2,-5.54
60.45,23.81,85,7.06,113,49.14,-18.16,117,-11,0,21,137,4,-50,35.05
-44,148,-25,2.78,132,74.18,21.17,0,135,56.42,72.09,-19.86,18.26,85,23
9.79,-32,71,50.91,-10.51,36,-24.84,71.03,-24,118,29.68,39.37,10,43,63.27
30,-37,66.04,15.09,-22.36,117,17,123,11,18.03,90,144,108,140,149
20.99,-41,56,134,26,14.04,24.08,123,54,-9.71,74,-7.29,117,61.83,3.18
2.26,33,-35,62,-34,20.11,2,68.84,93,-32,23.17,71.1,-1,41,29
-37,-44,43.55,8.37,92,-36,70.29,-13,-21.82,23,5,18.21,104,21.97,0
-8.81,43.11,0,51.61,49.52,125,-23.53,11,49,19.8,32.45,63.1,87,-15.67,26
91,55.52,65.45,9.61,118,19.89,33,34,14.13,7.26,19,-22,5.52,-5.86,32.78
-23.97,84,-11.22,29.45,50.59,43.14,90,10.14,42.78,41.77,134,-2.09,-45,132,84
-12.34,68.1,71.64,138,24.89,70,57.23,-16,20,-19,115,13.75,41.56,-46,57
43,-3,66.71,74.84,-26,50.61,113,134,15,64,64.15,48,-10.04,-47,84
71,75,54,51.22,71,63.79,17.37,32,138,65,1.06,5.54,39,-13,-29
127,15,46,75,-18.18,19,72,28.61,70,59,86,10.63,29,110,54.71
99,113,1.53,-28,44,119,-15.52,106,-17,113,-32,36.78,45.72,54.83,14
-16.61,91,17.49,89,61.49,31,10,-0.56,123,-49,56,81,35,23,72.76
13.96,132,23.51,73.32,42.02,-17.86,149,138,-3.04,77,72.11,64.73,-11.41,-1.02,45.75
33,12.24,51,-41,8,-36,-23.86,60.84,24,109,50,44,58.25,143,-48
66.92,109,33.66,90,95,111,-6.24,-8.42,56.35,42,124,-5.96,30,25,142
-49,124,51.68,24.29,27.76,69.59,148,49,61.77,81,-42,119,95,31.11,91
63.89,8.51,0,106,44.1,5.84,111,58,29.67,60.78,15,-16.15,-31,29,20.06
67.44,118,-41,1.13,-10.15,146,60.29,28.86,30,61.53,125,55.45,-45,46.39,72.42
143,67.29,-16.89,-43,97,-41,63,-22.98,128,-37,23,92,66,86,-30
-5,-4.19,7.98,60.3,18.87,129,51.25,13.05,61.5,-17.87,124,80,-42,71.23,-22.55
-11.21,66.49,21.54,137,27.44,63.47,7.56,2.06,56.52,5.6,-0.29,66.36,45,-6.12,95
-1,2,-23,7,47.86,141,61,-16,6.98,-19.45,114,38.48,20.81,-23,-38
-13.54,-2,129,142,57.53,124,48,118,115,25,20,62,21,-48,-36
61.88,-9.18,62.52,114,66.03,-18,6.64,-20.08,74.36,56.6,50.37,44,45,9,71
72,145,11,23,-5.04,-0.56,24,110,39.64,49,40.17,48.55,-17,145,77
23,26.72,86,67,-9,-24.46,40,-27,71.14,36.02,93,-24.66,-50,-14.48,74
141,37.64,-44,146,-15.88,143,8,-19.75,57.94,7,-16,64,21.56,71.59,95
-4.42,70.54,50.14,47,-11.8,-48,8.45,69.94,32,3,71.57,-24.5,73.34,36.81,42
108,-20,0,-9.32,-46,54,73,-33,-17,-32,57.73,24,54,-32,-38
-31,-27,20.16,-3.7,47,-19.76,92,-39,0,26,9.54,-7,11,26.88,61.42
62.56,56,48,-29,89,121,65.15,34,72.4,72,73.49,27.25,38.07,66.99,-36
35.11,68.35,-10.64,34,110,-46,-36,120,-8.04,-10,11.63,-15.67,-44,-19,74
-3.77,-17,120,18.77,-43,-43,19,65,84,-22.64,-28,107,-14.51,56,-15.5
71.38,39.14,10.3,38.3,79,64.81,-46,-33,34.1,72,33.66,28,-21.51,113,45
42.6,92,15.72,-8.69,56.31,15,43.65,71.32,52,15.17,36.76,75,77,3,-33
103,21,-10,4.93,14.11,100,13.61,35.81,137,7.52,64.29,18.89,-38,44,121
-14.48,128,63,46.29,75,71,30,23.34,35.61,34,80,60,24,-9,-14.51
-24,60,68.59,66,58,147,-11,5.45,-7,12.88,16,56.35,148,53.17,18
-24.25,59.96,-34,43.8,67,-22.66,67.08,-36,19.22,38,-17.99,128,15,-2.47,38
-17.97,12,28.6,12,27,-1.3,145,-21.13,113,30,58,16.62,133,43.8,-25
18,-6,1.43,-4.66,-34,38,-21,39.81,63.16,34,84,145,-23.31,-19,31.57
49.8,119,141,73,145,49.58,23.87,71,70.55,73.92,11,80,62,5,-29
8.77,14.92,39.57,3,12.63,68,17.54,7.36,97,58.65,109,-23,57,21,146
-23.98,22.07,18,-16.08,5.33,-2,89,19,54.34,65,20.94,88,57.91,73.02,98
63.64,44.3,-28,128,-2.2,-50,51.84,-8.82,44,5,35.38,87,49,-4,134
45,111,70,54,89,-32,42.25,105,112,80,61,102,-39,147,-2.28
37,112,-42,70.67,35.35,5.66,85,14.12,94,23.17,22.41,32.23,99,75,16.78
1,-24,136,80,-13,56,130,105,127,123,-20,117,-17.73,-17,30
8.97,129,24,42.56,134,49,23,145,-13.71,19,-7.58,22.07,44,70.86,36.11
36,69,-14.89,-7.34,4.96,120,13.94,37,-18,107,8,14.72,46.71,54.24,64
55.73,64.61,100,120,63.34,-16.3,139,97,132,30,55.69,21.07,61.14,145,61
67,-14.77,121,112,65,67.16,32.09,137,22.93,22,54.85,119,6,46,93
66.03,-12.02,77,107,-19.71,145,13,31.76,75,8.18,69.41,5.75,111,53,-11.86
-21,19,-7,52.98,73,98,-16.08,92,120,127,-36,62,84,-23,114
54.3,-21.34,26,94,35.75,0,-8,110,24.92,16.82,-18,9,53.24,6,15
123,-20,38,1.14,28.32,65,-2.27,31.69,89,-14,11.64,-1,107,67.77,41.76
134,50.68,37.47,82,-14.83,15.28,6,-23,7,24,-49,145,25.65,137,31.66
41,26.59,-24,-19.54,20.61,81,34,63.09,64.05,-49,96,21,-47,-20.49,66.01
105,71.05,26.04,14.64,46,34.72,37,34.7,-1.51,67,13,11.91,5.26,-30,74.98
102,2.57,75,3.93,94,101,57.32,11.76,3.47,117,31.08,130,-4,7,105
2,-2.55,42.48,-30,98,50.08,98,-29,-45,46,-23,100,44,15.91,-1.44
66.85,0,137,-0.6,18.64,-2,55,42.47,32,-22,19,49.44,34.92,49,119
-19.49,-50,-8.7,67.31,142,8.74,-7,47.03,26,-16.29,133,50.27,13,12,-18.38
-16.82,-7,79,49.28,78,19,117,45,-17,73,-12.51,38.82,-14.04,69.97,-19.14
78,-25,-23.89,43,-24,33.95,36.65,0.99,106,102,118,89,47,-0.03,111
46.91,41,52.13,38,-13.71,110,51,78,26.31,-11,71.94,9,73.11,59.02,71
-8.38,133,132,41.58,16,-49,104,51.34,52.29,54,48.05,41.13,23.81,2.51,45.97
118,47,96,78,3,50.19,68.84,42.17,-44,-28,68,1,66,-15.43,78
-22.53,144,42,23,-50,-36,13.27,-6.76,13.93,-2.56,33.59,0.65,47.46,66.23,65.42
148,-23.78,133,20,-2,-21,-12,2,27.9,63,53.05,19,39.08,146,7.91
7.17,55,-18.98,35,-7,97,-14.78,112,-48,101,8.07,98,-15.15,-19,2
12,39.15,14,37.88,115,75,37.19,24,15,-12,103,21,17,69,64.33
38,122,16,138,-22,98,0.55,1,-44,28,95,-13.44,15.31,21,15
55,148,50.59,-4.34,0.06,-10.98,91,74,15.14,13,-12.86,53.56,-30,131,71
66.78,-18,99,17,67.3,61.73,137,-23.39,14.35,114,126,38.67,2.19,146,-0.23
13,11.14,4.13,0,19.15,-43,66,44.71,29,72.32,51,105,107,32.61,95
-21.92,37.36,99,91,69.53,124,81,9.24,28,67,-40,125,20.35,13,15.69
0.41,59.68,90,73,37.07,-43,28.73,55,-2,-39,28.67,31.96,61.4,-9.95,-4.79
84,-29,22,93,108,-8,90,22.42,65.73,75,37.42,10,-16.88,71,59.26
-45,104,65.89,46,56.23,51,9.06,55,49,-5.42,88,47.17,95,-5.89,-4.65
61.56,25.16,-50,-33,124,-49,-1,-14,9,11,-37,-18,-9.41,-23,34.51
25,95,-23,-23,0.53,29.84,21,-3.47,127,66,49.49,10.59,58,49.84,25.31
56,71,91,53.06,-35,-9.98,11.06,6,-16.06,50,16,136,101,-20.92,61.64
28,28,3.92,-41,5,8,-32,42,32,-10.41,-35,-9.93,26.08,-2.86,147
64,12.92,128,-3,30.79,146,-42,22.53,11.14,-23,51.22,33,22.33,43,-7
27.01,60.89,62,5.08,-24,127,61.13,-21.15,67,-35,26.92,11,99,71.18,59.88
19.22,-10.79,-34,127,130,81,54,82,120,15.2,40.14,36.74,142,62.66,23
34.77,-11,-21.47,47,55,41,59,46,44,-3,69.57,148,57,9,125
10.16,-10.89,-9,51.63,73,55.29,63,128,93,-32,66.44,67,-0.57,2.41,93
12.8,-15.69,28.07,-10,27.77,0,-14.75,140,-9,23.38,59.83,55,48.03,-33,113
7,74,-18.44,40.9,-3,-6.96,-34,-49,-4.75,121,-12.9,62,37.47,48.75,82
78,99,65.73,58,87,119,2.61,138,20.52,35.37,-19,49.39,9.71,-7.55,-42
-23.43,11.17,30.05,-6,119,39,59,-43,-37,-43,108,19,5.46,-13.95,26.23
53,148,46,53.18,45.25,45,89,122,98,124,11,24.07,41,20.37,132
111,-19.22,37.41,-21,64.85,149,95,50,8,-8,79,33.48,69.44,37.01,22
34.71,-48,63,111,-19,-15,-11.27,58.89,54,52,73.48,113,134,79,39
142,70,-4,-15,68.56,40.79,-24,110,-12.6,52.65,48.47,112,62,1.99,88
-16.95,-18,8.21,14.96,-31,95,10.13,-48,64.7,-25,-5,1,32,95,142
17.97,-10,88,17.66,61,-22.51,109,32.21,-50,69.46,4.15,7.61,59,47.08,63.37
24.85,8.82,65.48,-4,25.82,66.99,-7,81,39,48,57,60,80,142,71.96
91,52,53.65,-22.77,15.13,71.15,95,69.84,-14,0.76,12,13,-45,48,59
11.66,82,-5.45,-14,-19,102,11.57,68,52.78,61,43.07,-16.65,69.93,-20.47,91
-40,50.16,19,78,71.97,-19,-18.33,56.64,5.3,16,-12,131,-9.77,75,-24
36,-39,63,92,26.51,-34,-5.85,47,37,46,5.24,134,2,26,134
-1.23,44.68,-6,66,-28,-44,29,20,-2,68.86,107,147,60,-40,-30
76,52.76,94,43.68,21,106,5,116,-3.76,112,-25,92,20,11.1,-18
11.68,64.32,104,-14.43,107,56,128,39.35,27.79,54.73,9,28.97,66,17,55
24.93,68.92,47.46,45.52,72,28.28,56.19,44,-35,97,82,-34,6,36.74,53
-11,115,57.84,130,27,40,34.98,99,-16,31,95,-4.29,13,-7,25
136,49,12.31,4.29,142,-31,-42,56.58,-8.77,0.25,40.41,29.16,42,145,69
92,65,-27,-6.17,45.3,39,66.9,131,10,75,25.79,72,43.2,-21.31,5.76
78,71,-15,72,103,86,-3,44,67.65,1.66,87,74.14,54.77,1,-19.54
27,108,-12,105,34,-39,-27,-14.04,31,0,66.92,-5,67.03,-1,71.24
129,37.46,23,30,-26,7,39.12,-34,63,0.09,-23,-19,84,85,72
63.98,113,74,35,38,24.58,144,11,49,-37,82,-11,40.73,-41,16.54
55,88,39.25,37.97,71.25,53.62,128,9,114,147,-22.22,71.21,33.94,0,138
-20,45.26,23,104,-8.88,33,-7.18,14.15,1.45,143,51.32,20.43,67,83,80
118,-1.81,20.88,-1.07,-22,-18.42,118,0.67,44,34.24,36.14,127,70,111,136
9.11,137,64.07,13.64,88,66,15.9,20,-14,0.04,35,37.04,74,117,-14
-11,100,44.53,139,54.71,147,20.14,61.08,138,30.68,27,10.04,67,23,40
64,35,54,131,-16.02,-1.13,13,-32,64,-7,-5.43,25.73,18,103,87
-24.45,59.63,30.51,-8,27,11,-21,42,42,-22,33,147,25,-22.84,123
-3,-26,92,54,18,59,-23.75,-3.48,104,-35,-16,-18,45.03,-47,18.71
64,126,64,15,11.61,-6,4.78,-23.13,30.76,-19.12,54.01,-50,10,26,94
-39,-11,47,72.66,67.06,2.33,141,15,20,-20,47.27,-18,36,10.36,37.77
119,-11.22,57.2,108,31.36,49,53.93,125,119,-25,132,-7.52,57,-36,32
3,13.57,28,81,10,5.97,65,66,44,-34,31,73.47,80,50.63,84
-32,18.64,22,-8,-10,43,144,54.44,68.69,-44,-4,60.3,61.89,15.54,35
-3.09,68.06,13.15,27.04,115,135,10,8,59,73.89,88,-14.78,52,-15,-45
65,26,24,23.53,-18,112,-21,19,144,50.39,41,15,146,-1.53,60.41
-11,-48,8,43.68,-35,-27,11.98,73.51,-6.57,46.83,59,16.75,4,30,-12
-10.9,127,73,-22.54,43.22,30,68.58,137,-11,46.16,-20,13,73.13,16.43,126
-48,62.4,63,-17,-8,-18.01,19.19,110,112,24.07,24,24.48,48.15,39,28
8,-24.18,-18.94,92,45.73,72,-47,130,69.21,88,50,-6.16,26.22,22.76,36.3
77,144,88,31.75,101,43.45,-2.67,-42,19.26,69.67,123,2.53,-41,39.79,21.09
92,-23,-7,123,13,44.94,-46,17,-6.77,-26,52.29,14.14,-22,-17,60.55
23,147,49.88,14,23.62,9.12,85,36,-35,47.53,139,-0.01,65,135,48.18
-10.76,28,18.28,28.57,76,112,-6.75,51.26,143,85,-14.26,132,19.76,39.22,16.53
57,122,8,114,-6.15,73.96,-31,-7.26,17.68,-20,61.36,87,133,44.43,-5
100,46,-11.2,15.92,30.99,128,56,-2.5,-34,60.04,-40,25.14,-9.03,-26,64.93
58.85,15,147,92,141,13,37,53,15,138,32.48,41,33,61,135
131,62,-19,-21,56.18,44.7,56.34,63,12.33,66.26,110,23.78,23.84,-23,20
-6,31.55,-2.95,-25,140,7.25,41.95,32.55,-19,64,89,88,7.59,66,139
5,15,-20.78,23,-13.32,29,-22.98,-27,38.81,52.89,-21.33,47,123,19,-11.08
10,8,27,17,-15.17,-20,61,140,-13,44.65,9.29,0,35,48.48,122
24,14.33,-16,4,-16.57,-3.62,20.3,141,67,21.64,115,27.5,140,-1.47,53
-9,10.3,113,-35,1,147,57,52,27.92,40.06,46.72,-19,77,141,-14
80,-27,8.95,23,39.18,104,135,120,2.94,13,29,121,-5,-34,142
6,63,-6.93,96,28,-36,66.28,46.92,63,144,77,2.81,11,130,139
-35,67,-3,47.83,35.05,-33,77,-24,10.42,51.35,21.36,25.69,-7.38,26.26,-14
33,108,-0.4,-20,-45,-26,27,-15.62,14.86,104,12,44.97,36,64.49,143
7,20.39,58.64,42.41,50,24.48,128,24.54,27.52,17.66,-15,143,39.74,-39,85
72.23,50,4.27,32.42,23,49.27,20.72,-28,53.33,99,11.04,14,81,30,67.43
129,-1.87,40,41,30,16.97,-30,0.61,59.08,84,41,64.77,73.64,40.98,143
18,44,44.27,3,-40,128,120,52.1,-38,34,78,-17.34,17,28.21,22.82
61.97,40.4,32.08,68,-48,131,105,52.39,11.22,6.09,13,-3.26,13,27.07,10
2.6,30.52,24.8,73.73,112,9,143,-34,-28,90,22.46,-43,-11.09,-50,-23.25
-23.62,52,24.65,48,-34,145,100,140,53,137,55.68,-3,32.33,-22,71
104,56,121,27.45,29.52,-40,43.46,41.82,89,-7,34.74,50.86,56.42,61.76,-32
69,133,41,-8,66.73,40,27.64,3.82,-22.09,6.98,71,8,29.95,61.16,48.06
26,47,27.99,41,76,15.24,149,38.99,10,57,-34,75,16,66.42,28.35
-14,100,-5,135,7,-18,78,-14.05,19.02,24,-46,4.7,79,116,-46
61.91,31.07,16.89,30.76,33.69,11.52,49,124,-6,73,119,124,49.87,-13.13,80
61.05,-41,-50,2.11,38.81,95,115,116,73.76,54.16,36.07,48.68,84,101,85
72.33,111,10,-26,39.48,32.6,-28,-40,18.86,15.76,-1,52,-10,-3,38.35
30,92,63,-29,13.33,-6,18.28,22.94,-11,65.11,65.72,81,7.4,4.17,94
27.62,29.95,72.42,-25,47.47,95,27.89,76,142,54,130,-20.02,139,41.56,130
90,74.44,146,-24.88,106,26,37.57,131,73.23,21.1,76,62,101,113,-35
100,-46,-5.18,4,-28,70,73,35,0.3,109,-14.76,54.41,17,64.56,103
-3,73.47,37,55,53.58,63,-14.57,103,-19.82,50.06,88,116,11.98,25,-6.96
139,63,59,8.18,139,116,-27,98,-6.78,10.13,15.37,7,58,58.43,69
52.11,23,7.04,-16.1,36.61,48,135,25.47,34.31,33,31.61,45,-40,138,46
-21.57,-7.4,-12.54,-40,33.1,68.53,59,8.07,4,54.29,134,149,37.21,105,45.67
10,39,15.93,-2.09,-6.13,49,1.71,12.42,57.57,99,-23.61,-27,138,13.9,61.83
63,146,-48,53,70,25.63,-48,96,58,-14,-42,69,101,10.75,33.02
48.18,-10,-5.13,-19,60.8,-17.8,27.13,113,18,38.99,14.2,69.79,39,13.84,42
-26,64.86,5.34,141,-30,43,6.57,33,70.72,113,22.06,-44,27.88,-20.71,16
