73,29.33,19.56,22.41,10,-14,39.94,-20,1.68,36.8
16.8,8.02,11.61,11.69,12.55,27,30.39,61,71,-14
-1.64,20,3,38,29.14,14.46,47,76,50,20
36.47,10.64,32.04,64,6,70,21.82,-9.79,21.1,-17
53,35.43,34,20.77,-9,4.04,66,36,36.81,48
13,39.99,12.99,-4.35,8.45,38.69,3.81,9.51,-5.88,33.43
47,17.37,23.72,37.68,69,39.69,22.47,31.59,37,-13
14,-9,37,-1,3.55,35,-8.65,11,-9,-18
29,66,64,37,-4.04,-4.05,34.04,13.2,74,37.96
8.75,7.89,12,8,-19,14.57,-9.19,12.71,28,5.48
77,-10,52,44,-1,13.46,25.84,23.93,12.54,16.99
-6,8.42,11.91,17,-2.45,12.75,-6.93,18.89,32.75,38.95
39.26,-12,-18,-10,-7,-17,5,9.72,23.27,35.09
-9.2,70,31.19,37,24.15,6.64,16.78,32.45,18.5,35.57
17.15,44,-19,75,31.2,68,7.13,-18,36.24,2
28.78,66,25.71,-11,38.01,31.69,23.9,26.34,18,10
33,6.42,35,34,-20,9,17.59,-3.51,38.64,-5
19.04,-18,39,73,31.06,-6.54,12,8.31,45,70
6.71,45,17.95,37.23,-3.1,15.55,7,32,70,-2.05
-8.01,18,0.48,78,-5.83,64,73,75,33,29
-20,68,6.08,71,23,26.04,33.48,36.51,1.81,20.51
-18,-1.07,76,47,-3,31.53,29,-8.94,17.56,67
25.19,27,24.45,32.3,53,14.57,54,31,26,-11
29,7.51,22.06,36.86,42,16,24.42,4.88,34.82,26.37
33.56,19.18,41,2,-13,22,5.69,-1.9,39.09,46
15.85,8,60,1,36.95,31.37,8.49,-4.65,16.76,12.28
16.24,36,-3.11,27.39,24.76,-3.37,12.62,12,-3.59,35.78
64,30,6.96,27,41,31.19,30.97,32,-19,53
1.06,38,15.55,3,30.26,29.77,5.9,21.26,22.29,22
-4.98,48,12.13,12.06,40,32.99,59,4.42,73,-0.11
36.33,49,-9.56,29,-6.02,61,-8.35,38,-0.14,40
55,4.32,18.12,34.52,9,-8.32,-3,-5,3,34.51
49,-16,65,72,63,-18,47,-18,24.6,1
24.82,69,21.96,15.49,66,14.75,62,3.64,26,-1.1
3.4,59,2.34,8,-11,-7.54,64,-7.1,68,0.05
30,46,19.85,60,39.04,21.47,-18,-7.71,5,10
4,31,78,57,17.68,26.4,49,34,39.63,10
8.62,19.28,14.2,19,34.39,1,12.78,12,5,15.35
0.64,8.85,23,12.56,7.95,-15,74,23,3,12
33.84,11.64,11.77,6.3,62,38.25,9.58,24.96,1.19,7.67
-6.68,27.98,-8,11.52,17.98,35,40,35.12,63,15
34,37,22.25,37.02,11,30,31.81,19,24.87,36
-17,56,1,-10,-9.48,21,34.29,37.18,-6.88,36
-6.17,48,5.52,15.18,-6,74,19.79,1.27,-18,2
8,27.02,-9.48,70,-17,7,29,14.25,60,19.89
8.81,26,64,-3,47,19,0,25.79,26,11
19.9,19.34,7,19.01,14.67,29.67,77,27,22.84,-17
18.5,10,31.14,73,56,59,32.97,9.5,29.48,4
32.6,14,-9.97,69,17,71,43,59,29.7,34.39
11,35,13,-1,9,-17,6,30.32,49,10
70,-9.67,35,71,9.01,0.86,-6.76,65,68,25.94
19.21,36.95,11.39,37,39,22.13,27.15,36.41,69,-16
76,20.73,8.86,-14,19.01,59,78,10.69,-9.36,74
10.83,9,79,12.81,-10,17.17,-20,7,-9,-6.35
13.44,-0.49,33.83,76,1.17,39,16,15.58,6,61
-2.63,30,0.96,11,-5,55,13.1,8.86,36.67,7.26
-14,30.49,23,-0.96,-4.04,55,-3.48,27,7,16.63
6.58,65,50,-1,45,-11,63,0.98,54,15.33
9.93,34.25,47,2.45,30.05,64,-2,-6.6,49,37.9
-8.56,16.77,22.02,58,-7,33.13,22.24,10,0.46,62
9.99,26.53,19.21,6.93,-4.39,31.62,14,10.58,-4.52,46
51,1,1,68,58,-20,6.83,57,-6.72,25.05
