46,28.24,53,13.93,30,48,30.32,5.07,3.89,62
64,-1.76,66,21.83,-3,-20,26.82,11.52,-6,15.83
76,6,-20,9.01,37.3,15,7.16,5,76,10.35
16,5.04,3.69,4,59,36.99,32,-5.92,50,4.89
75,18,5.82,-2,5.23,-2.66,28.26,29.75,-11,0.74
61,-3,8,31,37,34.76,-11,45,4.76,32.72
34.8,22.45,12.13,32.65,11.42,1.59,12,-5.89,15.93,1.15
67,24.88,21.67,-9,58,19.92,66,5,72,14
49,53,29,16.42,-6.24,10,58,-6.73,-4,45
79,33,51,29.49,-9,79,38,67,62,20.49
-5,26.13,3.18,27.09,55,78,38.97,33.93,64,34.01
19.55,-3.99,18,3.46,33,22.22,31.44,-2.26,-9.83,33
3.88,-4,-13,67,8,8.17,31,-17,-10,18
-16,35.36,35,79,63,18,27,26.47,46,30.52
14,5.54,29.18,-5,20.3,74,12.45,15,24.88,71
34,-19,6,-9.59,39,13.38,-3,42,73,26.37
47,35,19.65,27.8,40,16,15.16,-18,22,36
28.79,35.6,-8.88,-19,24.12,14.47,8,56,24,71
63,29.77,30,-6,-2,-3.02,61,5,7.49,28.1
32.39,16.46,30,30.94,8.47,13.02,-12,18.39,3,4
15,3,2.83,-13,9.79,6,-2,-2,-17,12.34
-3.85,77,21.84,36.04,23.76,70,28,37,4.06,1.78
27.78,21,6,14.71,-13,15.75,37.39,35.36,7.82,79
0.83,28,9.8,48,70,37,73,67,-7.68,28.85
48,28.03,19.49,24.12,17,37,1.86,-2.91,0.37,25.55
14.07,-5.42,26.02,3.79,30.01,46,-4,31.29,-4,18
72,28.1,27.43,13,7,6.25,3.65,35,5,10.21
21.17,8.02,-10,39,25,12,-9,-0.32,32.24,29.26
67,17.24,0,26.07,-9.63,26.35,2.86,53,28.19,26.35
7,39,24.17,37.21,68,0.96,-6,56,30,1
46,0.8,69,31,27,29.31,27.78,36.18,18.14,11
11.94,54,14,48,7,73,22.26,2.02,-18,44
5.57,66,39.61,17.27,76,46,4.04,-17,1.11,53
75,23.41,57,-6,21.11,38,77,37,20.79,11.02
10.74,6.58,8,31.19,29.49,37.74,41,49,29,-1
6.24,-20,28.62,79,-3.67,-7.84,10,-1,26,34.14
5.86,16,2.1,29,-10,-6,14.82,25.17,15.15,-9.98
54,40,15.39,39.27,1,23.44,29,-7,28.09,32
-9.05,2,34.68,30.75,28.89,-3,14,26.74,-5,62
-18,-3.65,23,32.58,10,0,27.85,29,39.37,30
-19,-2.12,14.24,12.66,18.46,71,19.41,-9.85,45,31
17,6.12,-19,4.82,-7,24.52,26.95,-6.7,-4,-5
26.73,-7,-4.86,23,75,46,9.35,27.47,33.48,13
61,7,24.35,14.28,75,6,35,37.93,-8.54,26
-14,8.51,21.59,45,29,30,2.35,39.34,32.52,-6.37
54,9,39.6,29.81,62,-6.56,35,15,38,18
7.6,36.29,2.91,43,57,14.13,57,21,-0.29,20.92
43,10.89,24.85,12,15.55,-2.34,20.93,-4.29,-9.54,56
17.24,4.53,30,-5,37.48,41,39.2,47,21.74,13.76
34.07,31,25.13,42,25.3,21,32.01,57,33,9.85
28,40,20.95,35,6.64,14,53,57,34.21,23.08
13,24.38,74,15.37,15,30.08,18,0,40,65
26.22,53,47,-5.46,60,7.07,35.73,30.18,0.11,8.79
13.32,15.3,13,-9.6,34,24,43,23.97,78,2
5.3,16,37,25.51,6.14,-1.43,69,14,0,33.59
26.4,75,-3,77,76,5.9,2.45,-12,38.35,33.58
12,28,29.82,16,4.03,6,35.74,72,11.57,-9.07
-3,20.46,12.56,65,2.24,38.78,31.16,75,78,61
12,67,70,-12,10.5,15.6,27.44,10.56,-0.82,2
18,0.94,-4.27,23.03,24.26,33,45,13.39,58,26.5
16.28,37.25,64,2,68,8.88,42,10,39.37,26.06
-18,-19,2.27,15,49,44,1.84,28.62,21.92,28.41
-13,-5,34,11.99,2,73,4,18,4.68,36.55
